Query	Reference	Core	Accessory
12754_5#59	19183_4#57	0.0053767134	0.10475979
12754_5#59	19183_4#58	0.005414602	0.091531076
12754_5#59	19183_4#59	0.036748875	0.42116368
12754_5#59	19183_4#60	0.0054238765	0.09296865
12754_5#59	19183_4#61	0.005410714	0.1262903
12754_5#59	19183_4#62	0.03694271	0.42897668
12754_5#59	19183_4#63	0.036954533	0.41792575
12754_5#59	19183_4#64	0.0043627103	0.10564668
12754_5#59	19183_4#65	0.036487415	0.41785908
12754_5#59	19183_4#66	0.004058759	0.07543938
12754_5#59	19183_4#67	0.005510432	0.08998201
12754_5#59	19183_4#68	0.03712222	0.40930125
12754_5#59	19183_4#69	0.004904778	0.12013187
12754_5#59	19183_4#70	0.03695663	0.4178982
12754_5#59	19183_4#71	0.005397265	0.10754533
12754_5#59	19183_4#72	0.005015032	0.11693898
12754_5#59	19183_4#73	0.0054570483	0.09219316
12754_5#59	19183_4#74	0.036746	0.42130992
12754_5#59	19183_4#75	0.036551386	0.4077529
12754_5#59	19183_4#76	0.03664226	0.42149657
12754_5#59	19183_4#77	0.0048581753	0.10758796
12754_5#59	19183_4#78	0.005527829	0.102443084
12754_5#59	19183_4#79	0.0053198948	0.095490985
12754_5#6	12754_5#61	0.005514978	0.14327253
12754_5#6	12754_5#62	0.036099657	0.43735617
12754_5#6	12754_5#64	0.0048679267	0.14049684
12754_5#6	12754_5#66	0.03766672	0.4031784
12754_5#6	12754_5#68	0.005157563	0.19309637
12754_5#6	12754_5#70	0.005050171	0.15708517
12754_5#6	12754_5#71	0.005685314	0.13521369
12754_5#6	12754_5#72	0.036708932	0.41562754
12754_5#6	12754_5#73	0.036960904	0.41302836
12754_5#6	12754_5#74	0.005495931	0.14401224
12754_5#6	12754_5#76	0.0049448796	0.1741955
12754_5#6	12754_5#78	0.0054972735	0.14366232
12754_5#6	12754_5#8	0.0049276855	0.17414586
12754_5#6	12754_5#80	0.0054828557	0.14399011
12754_5#6	12754_5#82	0.037024703	0.4190727
12754_5#6	12754_5#84	0.005451906	0.13406557
12754_5#6	12754_5#86	0.0055410014	0.13030656
12754_5#6	12754_5#88	0.03582749	0.42999318
12754_5#6	12754_5#89	0.005488243	0.14391719
12754_5#6	12754_5#9	0.0050760456	0.15789503
12754_5#6	12754_5#90	0.004681562	0.13926835
12754_5#6	12754_5#92	0.0049934946	0.15534447
12754_5#6	12754_5#94	0.03723261	0.41615117
12754_5#6	12754_5#95	0.005489032	0.14383137
12754_5#6	19183_4#48	0.03673271	0.41565615
12754_5#6	19183_4#49	0.0053677196	0.1240604
12754_5#6	19183_4#50	0.00046741226	0.027043415
12754_5#6	19183_4#51	0.037057012	0.41474202
12754_5#6	19183_4#52	0.004834442	0.15308288
12754_5#6	19183_4#53	0.005000056	0.15703483
12754_5#6	19183_4#54	0.005059934	0.15216933
12754_5#6	19183_4#55	0.036603358	0.4190001
12754_5#6	19183_4#56	0.0035064286	0.08002919
12754_5#6	19183_4#57	0.005483239	0.1275655
12754_5#6	19183_4#58	0.00487071	0.13059822
12754_5#6	19183_4#59	0.03555446	0.43645155
12754_5#6	19183_4#60	0.0053566676	0.12417424
12754_5#6	19183_4#61	0.0056397333	0.14104716
12754_5#6	19183_4#62	0.03734187	0.43372914
12754_5#6	19183_4#63	0.03733894	0.42373553
12754_5#6	19183_4#64	0.005309978	0.11738007
12754_5#6	19183_4#65	0.036576014	0.4222259
12754_5#6	19183_4#66	0.0049245995	0.08547754
12754_5#6	19183_4#67	0.004868432	0.13042025
12754_5#6	19183_4#68	0.037126105	0.4313843
12754_5#6	19183_4#69	0.004826171	0.15361293
12754_5#6	19183_4#70	0.037334744	0.4238173
12754_5#6	19183_4#71	0.005413004	0.15387063
12754_5#6	19183_4#72	0.0049242163	0.14930753
12754_5#6	19183_4#73	0.0053712977	0.12382191
12754_5#6	19183_4#74	0.036574624	0.4293153
12754_5#6	19183_4#75	0.036711417	0.41884673
12754_5#6	19183_4#76	0.036790274	0.43239
12754_5#6	19183_4#77	0.0046902904	0.13583115
12754_5#6	19183_4#78	0.0055145486	0.12785497
12754_5#6	19183_4#79	0.0053481157	0.12349504
12754_5#61	12754_5#62	0.036138397	0.45497233
12754_5#61	12754_5#64	0.0049057575	0.1018646
12754_5#61	12754_5#66	0.03755181	0.4325956
12754_5#61	12754_5#68	0.0046058926	0.15458426
12754_5#61	12754_5#70	0.004595027	0.117796026
12754_5#61	12754_5#71	0.00044862225	0.044579092
12754_5#61	12754_5#72	0.03740513	0.44383177
12754_5#61	12754_5#73	0.036461633	0.44313157
12754_5#61	12754_5#74	7.708823e-08	0.0007168576
12754_5#61	12754_5#76	0.00494072	0.10202389
12754_5#61	12754_5#78	1.1338673e-05	0.00046441125
12754_5#61	12754_5#8	0.0049151815	0.102277584
12754_5#61	12754_5#80	9.880373e-06	4.4101253e-07
12754_5#61	12754_5#82	0.037424274	0.43399122
12754_5#61	12754_5#84	0.0002501105	0.045519374
12754_5#61	12754_5#86	0.0	0.016977409
12754_5#61	12754_5#88	0.036024798	0.464063
12754_5#61	12754_5#89	0.0	0.00062707235
12754_5#61	12754_5#9	0.0047105616	0.11321601
12754_5#61	12754_5#90	0.0046853772	0.10133539
12754_5#61	12754_5#92	0.0048112296	0.118984975
12754_5#61	12754_5#94	0.03634602	0.44762352
12754_5#61	12754_5#95	0.0	0.00062638934
12754_5#61	19183_4#48	0.036992054	0.4414592
12754_5#61	19183_4#49	3.4871453e-05	0.04256074
12754_5#61	19183_4#50	0.0053366595	0.14361297
12754_5#61	19183_4#51	0.03726699	0.4396782
12754_5#61	19183_4#52	0.0044122795	0.11232694
12754_5#61	19183_4#53	0.00459231	0.11643571
12754_5#61	19183_4#54	0.004766689	0.10913316
12754_5#61	19183_4#55	0.036343858	0.44596514
12754_5#61	19183_4#56	0.005376734	0.13190882
12754_5#61	19183_4#57	0.00020042167	0.044298444
12754_5#61	19183_4#58	0.004725498	0.09289453
12754_5#61	19183_4#59	0.036148474	0.4509143
12754_5#61	19183_4#60	1.99177e-05	0.042599965
12754_5#61	19183_4#61	0.000120575365	0.0037838728
12754_5#61	19183_4#62	0.035910763	0.44613034
12754_5#61	19183_4#63	0.035873916	0.43666485
12754_5#61	19183_4#64	0.005035392	0.15836938
12754_5#61	19183_4#65	0.036558386	0.44245517
12754_5#61	19183_4#66	0.005184714	0.1318443
12754_5#61	19183_4#67	0.004811906	0.09112759
12754_5#61	19183_4#68	0.03713438	0.44518006
12754_5#61	19183_4#69	0.0044078277	0.11274513
12754_5#61	19183_4#70	0.03587576	0.436642
12754_5#61	19183_4#71	0.0042846645	0.11323496
12754_5#61	19183_4#72	0.0044101067	0.10320146
12754_5#61	19183_4#73	2.182994e-05	0.042647332
12754_5#61	19183_4#74	0.036224622	0.45340016
12754_5#61	19183_4#75	0.036669444	0.43905377
12754_5#61	19183_4#76	0.03557455	0.44037443
12754_5#61	19183_4#77	0.004761659	0.09484824
12754_5#61	19183_4#78	0.00029755573	0.036180012
12754_5#61	19183_4#79	0.0	0.044296462
12754_5#62	12754_5#64	0.036051016	0.44825646
12754_5#62	12754_5#66	0.008941382	0.17517692
12754_5#62	12754_5#68	0.03728979	0.46171018
12754_5#62	12754_5#70	0.037105873	0.44725403
12754_5#62	12754_5#71	0.036364503	0.44645986
12754_5#62	12754_5#72	0.009309402	0.20893289
12754_5#62	12754_5#73	0.0075666765	0.1769352
12754_5#62	12754_5#74	0.036094557	0.45549303
12754_5#62	12754_5#76	0.036266446	0.46135512
12754_5#62	12754_5#78	0.036047302	0.45600647
12754_5#62	12754_5#8	0.036183674	0.4620873
12754_5#62	12754_5#80	0.036076847	0.45559776
12754_5#62	12754_5#82	0.009041115	0.17643936
12754_5#62	12754_5#84	0.036494955	0.4473475
12754_5#62	12754_5#86	0.036130104	0.44925642
12754_5#62	12754_5#88	0.008410192	0.21634902
12754_5#62	12754_5#89	0.036112305	0.4552821
12754_5#62	12754_5#9	0.03700403	0.44681442
12754_5#62	12754_5#90	0.03634161	0.4414072
12754_5#62	12754_5#92	0.03588896	0.45440158
12754_5#62	12754_5#94	0.008574227	0.18290228
12754_5#62	12754_5#95	0.036053304	0.45604366
12754_5#62	19183_4#48	0.0094448095	0.17051803
12754_5#62	19183_4#49	0.03631517	0.44176236
12754_5#62	19183_4#50	0.036083676	0.43413806
12754_5#62	19183_4#51	0.009299955	0.17472579
12754_5#62	19183_4#52	0.03692037	0.4455402
12754_5#62	19183_4#53	0.037182454	0.44605187
12754_5#62	19183_4#54	0.03602406	0.45417115
12754_5#62	19183_4#55	0.008585396	0.18817313
12754_5#62	19183_4#56	0.036969446	0.4202862
12754_5#62	19183_4#57	0.036122847	0.44707322
12754_5#62	19183_4#58	0.036575407	0.43469456
12754_5#62	19183_4#59	0.00023618616	0.015633045
12754_5#62	19183_4#60	0.0363693	0.44090423
12754_5#62	19183_4#61	0.03612558	0.4550148
12754_5#62	19183_4#62	0.009335908	0.225718
12754_5#62	19183_4#63	0.009487552	0.20378897
12754_5#62	19183_4#64	0.03683734	0.43011197
12754_5#62	19183_4#65	0.008975872	0.1827881
12754_5#62	19183_4#66	0.036891397	0.4166519
12754_5#62	19183_4#67	0.03666823	0.4336255
12754_5#62	19183_4#68	0.009226672	0.18341242
12754_5#62	19183_4#69	0.03690852	0.44571352
12754_5#62	19183_4#70	0.009482226	0.20388247
12754_5#62	19183_4#71	0.035710398	0.45311078
12754_5#62	19183_4#72	0.036714498	0.44159922
12754_5#62	19183_4#73	0.036363635	0.44092104
12754_5#62	19183_4#74	0.008841841	0.16979305
12754_5#62	19183_4#75	0.008550339	0.17932022
12754_5#62	19183_4#76	0.008941562	0.20901121
12754_5#62	19183_4#77	0.036189057	0.44315836
12754_5#62	19183_4#78	0.03607533	0.44710466
12754_5#62	19183_4#79	0.03621357	0.44312227
12754_5#64	12754_5#66	0.03784604	0.42644483
12754_5#64	12754_5#68	0.004434439	0.13407704
12754_5#64	12754_5#70	0.004312493	0.09553889
12754_5#64	12754_5#71	0.004916848	0.09631248
12754_5#64	12754_5#72	0.037080195	0.44871706
12754_5#64	12754_5#73	0.036998056	0.43160015
12754_5#64	12754_5#74	0.0049038585	0.10208306
12754_5#64	12754_5#76	0.00045946517	0.052635
12754_5#64	12754_5#78	0.004901084	0.10205495
12754_5#64	12754_5#8	0.00045158545	0.052344166
12754_5#64	12754_5#80	0.004885205	0.102173075
12754_5#64	12754_5#82	0.037123635	0.43550104
12754_5#64	12754_5#84	0.00472076	0.088521756
12754_5#64	12754_5#86	0.00487247	0.08869756
12754_5#64	12754_5#88	0.036633376	0.45731324
12754_5#64	12754_5#89	0.004862487	0.102761015
12754_5#64	12754_5#9	0.0044312296	0.092112936
12754_5#64	12754_5#90	0.0005550599	0.028144186
12754_5#64	12754_5#92	0.00039684164	0.034920186
12754_5#64	12754_5#94	0.036669344	0.43704605
12754_5#64	12754_5#95	0.0048960345	0.10207026
12754_5#64	19183_4#48	0.037028722	0.4354125
12754_5#64	19183_4#49	0.004786878	0.0762052
12754_5#64	19183_4#50	0.0046292995	0.14186479
12754_5#64	19183_4#51	0.037098333	0.44388166
12754_5#64	19183_4#52	0.0041942284	0.08804424
12754_5#64	19183_4#53	0.0043628244	0.09442673
12754_5#64	19183_4#54	0.00078537036	0.052123986
12754_5#64	19183_4#55	0.036886927	0.44145936
12754_5#64	19183_4#56	0.0049760444	0.12091197
12754_5#64	19183_4#57	0.004791133	0.08126502
12754_5#64	19183_4#58	0.005036909	0.064940035
12754_5#64	19183_4#59	0.036184624	0.44695854
12754_5#64	19183_4#60	0.0047671143	0.07648076
12754_5#64	19183_4#61	0.004913685	0.100564525
12754_5#64	19183_4#62	0.03713533	0.45906028
12754_5#64	19183_4#63	0.03718623	0.4487307
12754_5#64	19183_4#64	0.005162698	0.14544182
12754_5#64	19183_4#65	0.036699463	0.44126934
12754_5#64	19183_4#66	0.004681658	0.12672855
12754_5#64	19183_4#67	0.0050684917	0.06419288
12754_5#64	19183_4#68	0.036998495	0.44414994
12754_5#64	19183_4#69	0.0042032027	0.088248685
12754_5#64	19183_4#70	0.037188284	0.44870535
12754_5#64	19183_4#71	0.0048816376	0.10210391
12754_5#64	19183_4#72	0.0044220053	0.09590188
12754_5#64	19183_4#73	0.00474656	0.07691245
12754_5#64	19183_4#74	0.0364799	0.45186913
12754_5#64	19183_4#75	0.03702924	0.43449548
12754_5#64	19183_4#76	0.03691902	0.45220745
12754_5#64	19183_4#77	0.0006137246	0.023742
12754_5#64	19183_4#78	0.004859113	0.07820582
12754_5#64	19183_4#79	0.00466145	0.079153776
12754_5#66	12754_5#68	0.038507815	0.44260198
12754_5#66	12754_5#70	0.038356278	0.426405
12754_5#66	12754_5#71	0.03791763	0.4225409
12754_5#66	12754_5#72	0.007875391	0.16997339
12754_5#66	12754_5#73	0.008822006	0.1859751
12754_5#66	12754_5#74	0.037514213	0.4329748
12754_5#66	12754_5#76	0.038228735	0.43645105
12754_5#66	12754_5#78	0.03750597	0.43328312
12754_5#66	12754_5#8	0.03811811	0.4375687
12754_5#66	12754_5#80	0.037553288	0.43260577
12754_5#66	12754_5#82	0.007646326	0.1341128
12754_5#66	12754_5#84	0.037785273	0.4222676
12754_5#66	12754_5#86	0.037570607	0.42645976
12754_5#66	12754_5#88	0.0071022315	0.17479134
12754_5#66	12754_5#89	0.037555207	0.43252352
12754_5#66	12754_5#9	0.038389254	0.4254754
12754_5#66	12754_5#90	0.038023904	0.41787902
12754_5#66	12754_5#92	0.03789508	0.43268415
12754_5#66	12754_5#94	0.0091378	0.19590697
12754_5#66	12754_5#95	0.037518494	0.43309397
12754_5#66	19183_4#48	0.0060800877	0.100225635
12754_5#66	19183_4#49	0.03770466	0.41597325
12754_5#66	19183_4#50	0.0377325	0.4004148
12754_5#66	19183_4#51	0.0075819367	0.14171234
12754_5#66	19183_4#52	0.038207393	0.42478237
12754_5#66	19183_4#53	0.03835721	0.42606166
12754_5#66	19183_4#54	0.03763935	0.43635964
12754_5#66	19183_4#55	0.0071882266	0.15042424
12754_5#66	19183_4#56	0.038301904	0.38606098
12754_5#66	19183_4#57	0.037551366	0.42287946
12754_5#66	19183_4#58	0.03802896	0.4101238
12754_5#66	19183_4#59	0.008900644	0.17578873
12754_5#66	19183_4#60	0.037664928	0.41606012
12754_5#66	19183_4#61	0.037542727	0.4324817
12754_5#66	19183_4#62	0.007687143	0.19105622
12754_5#66	19183_4#63	0.007739954	0.1690236
12754_5#66	19183_4#64	0.037501313	0.41586497
12754_5#66	19183_4#65	0.0078074443	0.1244374
12754_5#66	19183_4#66	0.038092192	0.3821498
12754_5#66	19183_4#67	0.03812893	0.408731
12754_5#66	19183_4#68	0.0077015343	0.14293493
12754_5#66	19183_4#69	0.03818147	0.42524904
12754_5#66	19183_4#70	0.007738459	0.16908073
12754_5#66	19183_4#71	0.036405537	0.43995097
12754_5#66	19183_4#72	0.038002297	0.41891876
12754_5#66	19183_4#73	0.03768913	0.415746
12754_5#66	19183_4#74	0.0070166416	0.14879763
12754_5#66	19183_4#75	0.0070014675	0.14782159
12754_5#66	19183_4#76	0.007320864	0.18170874
12754_5#66	19183_4#77	0.037546422	0.42586762
12754_5#66	19183_4#78	0.037502114	0.42373002
12754_5#66	19183_4#79	0.037671134	0.41695583
12754_5#68	12754_5#70	0.0005235953	0.06378895
12754_5#68	12754_5#71	0.004735499	0.15416072
12754_5#68	12754_5#72	0.037913542	0.45854995
12754_5#68	12754_5#73	0.036925904	0.43789274
12754_5#68	12754_5#74	0.004618409	0.15453131
12754_5#68	12754_5#76	0.004538969	0.15508524
12754_5#68	12754_5#78	0.0046012336	0.15487885
12754_5#68	12754_5#8	0.0045097545	0.15542124
12754_5#68	12754_5#80	0.0045976266	0.1547104
12754_5#68	12754_5#82	0.037610397	0.45410123
12754_5#68	12754_5#84	0.004731544	0.1438027
12754_5#68	12754_5#86	0.004679149	0.14097007
12754_5#68	12754_5#88	0.03684468	0.47795618
12754_5#68	12754_5#89	0.004584355	0.15504032
12754_5#68	12754_5#9	0.00061170995	0.06155154
12754_5#68	12754_5#90	0.004072452	0.1316969
12754_5#68	12754_5#92	0.004435909	0.15170634
12754_5#68	12754_5#94	0.03825035	0.44460097
12754_5#68	12754_5#95	0.004600123	0.15470566
12754_5#68	19183_4#48	0.037907448	0.4515797
12754_5#68	19183_4#49	0.0045282743	0.13827278
12754_5#68	19183_4#50	0.004939962	0.18968233
12754_5#68	19183_4#51	0.037854392	0.45954922
12754_5#68	19183_4#52	0.00035322623	0.0631411
12754_5#68	19183_4#53	0.00051438814	0.06465086
12754_5#68	19183_4#54	0.0043152804	0.15104327
12754_5#68	19183_4#55	0.036944557	0.46299082
12754_5#68	19183_4#56	0.0052206675	0.17288098
12754_5#68	19183_4#57	0.0046078344	0.14268048
12754_5#68	19183_4#58	0.004297676	0.14335684
12754_5#68	19183_4#59	0.037291884	0.4617719
12754_5#68	19183_4#60	0.0045030955	0.1386388
12754_5#68	19183_4#61	0.0046701343	0.1544452
12754_5#68	19183_4#62	0.03775953	0.4707197
12754_5#68	19183_4#63	0.03793735	0.45905125
12754_5#68	19183_4#64	0.0051414664	0.1973691
12754_5#68	19183_4#65	0.037348956	0.45815998
12754_5#68	19183_4#66	0.0049515055	0.17046937
12754_5#68	19183_4#67	0.004307725	0.14279579
12754_5#68	19183_4#68	0.037774302	0.45826545
12754_5#68	19183_4#69	0.0003597907	0.063459985
12754_5#68	19183_4#70	0.037931122	0.4590948
12754_5#68	19183_4#71	0.0039682076	0.1361305
12754_5#68	19183_4#72	0.004621111	0.14508313
12754_5#68	19183_4#73	0.0045043775	0.13850424
12754_5#68	19183_4#74	0.036946196	0.4690245
12754_5#68	19183_4#75	0.03740667	0.45601046
12754_5#68	19183_4#76	0.037780326	0.46343708
12754_5#68	19183_4#77	0.0041372655	0.1305812
12754_5#68	19183_4#78	0.0045728884	0.13469742
12754_5#68	19183_4#79	0.00442448	0.14055634
12754_5#70	12754_5#71	0.0045763734	0.11858737
12754_5#70	12754_5#72	0.037784837	0.44352043
12754_5#70	12754_5#73	0.03650481	0.42635715
12754_5#70	12754_5#74	0.004621344	0.11738218
12754_5#70	12754_5#76	0.004276412	0.11827998
12754_5#70	12754_5#78	0.00459864	0.11768404
12754_5#70	12754_5#8	0.004235519	0.1188395
12754_5#70	12754_5#80	0.004589119	0.11784146
12754_5#70	12754_5#82	0.03757616	0.43597633
12754_5#70	12754_5#84	0.004648518	0.0984077
12754_5#70	12754_5#86	0.00468207	0.1027827
12754_5#70	12754_5#88	0.036637362	0.46532685
12754_5#70	12754_5#89	0.0045763836	0.11822738
12754_5#70	12754_5#9	0.0002503991	0.0068008956
12754_5#70	12754_5#90	0.003558137	0.08668016
12754_5#70	12754_5#92	0.0042922837	0.1175208
12754_5#70	12754_5#94	0.037735738	0.43361148
12754_5#70	12754_5#95	0.004604119	0.11755019
12754_5#70	19183_4#48	0.037834283	0.4341688
12754_5#70	19183_4#49	0.0043398254	0.101372845
12754_5#70	19183_4#50	0.004810303	0.15714316
12754_5#70	19183_4#51	0.03774088	0.44779855
12754_5#70	19183_4#52	0.00015411453	0.009907893
12754_5#70	19183_4#53	0.00014050594	0.0044647143
12754_5#70	19183_4#54	0.004142973	0.11857643
12754_5#70	19183_4#55	0.037085503	0.44793662
12754_5#70	19183_4#56	0.0051459973	0.13666864
12754_5#70	19183_4#57	0.0044536134	0.10565347
12754_5#70	19183_4#58	0.0043019266	0.10294679
12754_5#70	19183_4#59	0.037064593	0.44783574
12754_5#70	19183_4#60	0.004304355	0.10189409
12754_5#70	19183_4#61	0.00458382	0.11859563
12754_5#70	19183_4#62	0.037658904	0.45812365
12754_5#70	19183_4#63	0.037671305	0.44796076
12754_5#70	19183_4#64	0.005016963	0.1649447
12754_5#70	19183_4#65	0.037169192	0.44440883
12754_5#70	19183_4#66	0.004863346	0.13174023
12754_5#70	19183_4#67	0.00430929	0.102456845
12754_5#70	19183_4#68	0.037465487	0.4454417
12754_5#70	19183_4#69	0.00016870274	0.010017388
12754_5#70	19183_4#70	0.037673444	0.44793457
12754_5#70	19183_4#71	0.004014447	0.09665805
12754_5#70	19183_4#72	0.0044106604	0.11077403
12754_5#70	19183_4#73	0.0043074125	0.10180667
12754_5#70	19183_4#74	0.036417373	0.45903975
12754_5#70	19183_4#75	0.03717711	0.44232723
12754_5#70	19183_4#76	0.037300747	0.4531856
12754_5#70	19183_4#77	0.0038926303	0.09331685
12754_5#70	19183_4#78	0.004527067	0.0971523
12754_5#70	19183_4#79	0.0042229434	0.10396975
12754_5#71	12754_5#72	0.03715772	0.44540203
12754_5#71	12754_5#73	0.036909036	0.43234688
12754_5#71	12754_5#74	0.0004461949	0.044832416
12754_5#71	12754_5#76	0.0050354144	0.12216419
12754_5#71	12754_5#78	0.00045569183	0.044771895
12754_5#71	12754_5#8	0.0050195917	0.1223435
12754_5#71	12754_5#80	0.00042218555	0.04505879
12754_5#71	12754_5#82	0.0375225	0.43036005
12754_5#71	12754_5#84	0.00033887406	0.044146404
12754_5#71	12754_5#86	0.00030656817	0.040854353
12754_5#71	12754_5#88	0.036527377	0.45345786
12754_5#71	12754_5#89	0.00043171522	0.045098618
12754_5#71	12754_5#9	0.004697003	0.11691179
12754_5#71	12754_5#90	0.0048858174	0.08775457
12754_5#71	12754_5#92	0.0050451607	0.10545259
12754_5#71	12754_5#94	0.03701193	0.4342251
12754_5#71	12754_5#95	0.0004336166	0.04507149
12754_5#71	19183_4#48	0.037369948	0.43157035
12754_5#71	19183_4#49	0.00039236774	0.02314286
12754_5#71	19183_4#50	0.005515973	0.13093923
12754_5#71	19183_4#51	0.037588004	0.4319043
12754_5#71	19183_4#52	0.0044405824	0.11163675
12754_5#71	19183_4#53	0.0045483797	0.11906075
12754_5#71	19183_4#54	0.0049517215	0.108375214
12754_5#71	19183_4#55	0.03681984	0.43747303
12754_5#71	19183_4#56	0.0055956957	0.11789985
12754_5#71	19183_4#57	0.00025220783	0.0351022
12754_5#71	19183_4#58	0.005034966	0.076022975
12754_5#71	19183_4#59	0.036258493	0.44700027
12754_5#71	19183_4#60	0.00037264783	0.023566736
12754_5#71	19183_4#61	0.0004543837	0.044673383
12754_5#71	19183_4#62	0.037261955	0.4447974
12754_5#71	19183_4#63	0.037171952	0.43586633
12754_5#71	19183_4#64	0.005236201	0.14699632
12754_5#71	19183_4#65	0.037165876	0.4298207
12754_5#71	19183_4#66	0.005494862	0.115889646
12754_5#71	19183_4#67	0.0051060026	0.07461974
12754_5#71	19183_4#68	0.037602864	0.43381977
12754_5#71	19183_4#69	0.0044265226	0.11225674
12754_5#71	19183_4#70	0.037173998	0.43584082
12754_5#71	19183_4#71	0.00447328	0.109047614
12754_5#71	19183_4#72	0.00474165	0.09833127
12754_5#71	19183_4#73	0.00037577283	0.023562934
12754_5#71	19183_4#74	0.036532547	0.44407442
12754_5#71	19183_4#75	0.037032086	0.4294214
12754_5#71	19183_4#76	0.03676101	0.4400357
12754_5#71	19183_4#77	0.0047484706	0.0893659
12754_5#71	19183_4#78	0.0003968679	0.03471578
12754_5#71	19183_4#79	0.00031813615	0.02578355
12754_5#72	12754_5#73	0.008594036	0.21636984
12754_5#72	12754_5#74	0.037369207	0.44424254
12754_5#72	12754_5#76	0.03737612	0.45886883
12754_5#72	12754_5#78	0.037312746	0.44484702
12754_5#72	12754_5#8	0.03736163	0.4588649
12754_5#72	12754_5#80	0.037379317	0.44412044
12754_5#72	12754_5#82	0.008218932	0.16438545
12754_5#72	12754_5#84	0.037099294	0.44297996
12754_5#72	12754_5#86	0.03741279	0.4380154
12754_5#72	12754_5#88	0.007820295	0.18069923
12754_5#72	12754_5#89	0.03736934	0.4442434
12754_5#72	12754_5#9	0.03777269	0.44239372
12754_5#72	12754_5#90	0.037128802	0.44600084
12754_5#72	12754_5#92	0.037028797	0.45634863
12754_5#72	12754_5#94	0.008892407	0.23888381
12754_5#72	12754_5#95	0.037383195	0.4441565
12754_5#72	19183_4#48	0.0071842764	0.1739956
12754_5#72	19183_4#49	0.037095413	0.44116604
12754_5#72	19183_4#50	0.036991652	0.41978747
12754_5#72	19183_4#51	0.007715709	0.17588241
12754_5#72	19183_4#52	0.037607282	0.44359773
12754_5#72	19183_4#53	0.037792012	0.44343048
12754_5#72	19183_4#54	0.036646035	0.4537182
12754_5#72	19183_4#55	0.0075048404	0.17463914
12754_5#72	19183_4#56	0.03736154	0.4091225
12754_5#72	19183_4#57	0.03737448	0.438938
12754_5#72	19183_4#58	0.03753854	0.43855184
12754_5#72	19183_4#59	0.009428188	0.20658499
12754_5#72	19183_4#60	0.03712241	0.44081134
12754_5#72	19183_4#61	0.03731256	0.44459742
12754_5#72	19183_4#62	0.0010457037	0.080131404
12754_5#72	19183_4#63	0.0009530013	0.055462774
12754_5#72	19183_4#64	0.037277024	0.42213213
12754_5#72	19183_4#65	0.007148771	0.18992873
12754_5#72	19183_4#66	0.037490346	0.4134286
12754_5#72	19183_4#67	0.037485044	0.43910334
12754_5#72	19183_4#68	0.008009655	0.16469523
12754_5#72	19183_4#69	0.037536845	0.44462556
12754_5#72	19183_4#70	0.00094463775	0.055623796
12754_5#72	19183_4#71	0.036217153	0.45056906
12754_5#72	19183_4#72	0.03715372	0.4452474
12754_5#72	19183_4#73	0.037115723	0.44078064
12754_5#72	19183_4#74	0.008371975	0.16461079
12754_5#72	19183_4#75	0.0074423654	0.17167288
12754_5#72	19183_4#76	0.00054172374	0.046156093
12754_5#72	19183_4#77	0.03698274	0.44536796
12754_5#72	19183_4#78	0.037005063	0.44205976
12754_5#72	19183_4#79	0.037017006	0.4425004
12754_5#73	12754_5#74	0.036449958	0.44327047
12754_5#73	12754_5#76	0.037235375	0.44533902
12754_5#73	12754_5#78	0.036396477	0.4438717
12754_5#73	12754_5#8	0.0371616	0.44595948
12754_5#73	12754_5#80	0.03645457	0.44321588
12754_5#73	12754_5#82	0.008474847	0.19173294
12754_5#73	12754_5#84	0.036600716	0.43738776
12754_5#73	12754_5#86	0.036494017	0.43681002
12754_5#73	12754_5#88	0.008034857	0.23286234
12754_5#73	12754_5#89	0.03647066	0.44304672
12754_5#73	12754_5#9	0.036613412	0.42466107
12754_5#73	12754_5#90	0.03709505	0.42786807
12754_5#73	12754_5#92	0.03707412	0.43572018
12754_5#73	12754_5#94	0.0069173565	0.14962511
12754_5#73	12754_5#95	0.0364212	0.44370863
12754_5#73	19183_4#48	0.008309836	0.20162934
12754_5#73	19183_4#49	0.03652728	0.4309541
12754_5#73	19183_4#50	0.03691962	0.40871674
12754_5#73	19183_4#51	0.008478908	0.19049859
12754_5#73	19183_4#52	0.036330387	0.4247433
12754_5#73	19183_4#53	0.03652739	0.42572153
12754_5#73	19183_4#54	0.03654651	0.44227314
12754_5#73	19183_4#55	0.008193586	0.20515248
12754_5#73	19183_4#56	0.03762495	0.40101144
12754_5#73	19183_4#57	0.03656724	0.43504277
12754_5#73	19183_4#58	0.03677329	0.4272521
12754_5#73	19183_4#59	0.007539869	0.17697442
12754_5#73	19183_4#60	0.036595356	0.42999128
12754_5#73	19183_4#61	0.036389213	0.4437978
12754_5#73	19183_4#62	0.008461591	0.23988816
12754_5#73	19183_4#63	0.008597073	0.21861924
12754_5#73	19183_4#64	0.036820557	0.41472778
12754_5#73	19183_4#65	0.008246413	0.1927589
12754_5#73	19183_4#66	0.036942046	0.40955448
12754_5#73	19183_4#67	0.036779735	0.42711848
12754_5#73	19183_4#68	0.008512232	0.20046645
12754_5#73	19183_4#69	0.036291327	0.42537287
12754_5#73	19183_4#70	0.008594591	0.218677
12754_5#73	19183_4#71	0.035582297	0.44772598
12754_5#73	19183_4#72	0.0368295	0.43292168
12754_5#73	19183_4#73	0.036604565	0.42990422
